,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2016-10-15_70,70,SMAP,Arigato,58,6,8,2016-10-15
2016-10-15_71,71,ONE OK ROCK,The Beginning,81,2,38,2016-10-15
2016-10-15_72,72,Major Lazer Featuring Justin Bieber & MO,Cold Water,61,32,9,2016-10-15
2016-10-15_73,73,Ketsumeishi,Tomo Yo - Kono Saki Mo Zutto...,73,5,28,2016-10-15
2016-10-15_74,74,Kobukuro,Mirai,85,3,43,2016-10-15
2016-10-15_75,75,BUMP OF CHICKEN,Aria,44,9,9,2016-10-15
2016-10-15_76,76,Nissy (Takahiro Nishijima),Mada Kimi Ha Shiranai MY PRETTIEST GIRL,67,8,11,2016-10-15
2016-10-15_77,77,ONE OK ROCK,Kanzen Kankaku Dreamer,92,40,13,2016-10-15
2016-10-15_78,78,Naoto Inti Raymi,Overflows (Kotoba Ni Dekinakute),53,2,13,2016-10-15
2016-10-15_79,79,Ayumi Hamasaki,We are the QUEENS,0,79,1,2016-10-15
2016-10-15_80,80,WANIMA,Tomoni,59,2,12,2016-10-15
2016-10-15_81,81,BIGBANG,Bang Bang Bang,75,2,45,2016-10-15
2016-10-15_82,82,ShuuKaRen Featuring PKCZ,Take-A-Shot!,64,64,2,2016-10-15
2016-10-15_83,83,[Alexandros],Swan,56,4,7,2016-10-15
2016-10-15_84,84,Calvin Harris,My Way,83,83,2,2016-10-15
2016-10-15_85,85,Kenshi Yonezu,Eine Kleine,0,85,1,2016-10-15
2016-10-15_86,86,SKE48,Kin No Ai. Gin No Ai,0,1,9,2016-10-15
2016-10-15_87,87,Aimer,Kataomoi,91,87,2,2016-10-15
2016-10-15_88,88,CHiCO with Honey Works,Canele,50,24,4,2016-10-15
2016-10-15_89,89,Flower,Yasashisa De Afureru Youni,80,2,19,2016-10-15
2016-10-15_90,90,Hazzie,Yakusoku,0,90,1,2016-10-15
2016-10-15_91,91,Sandaime J Soul Brothers from EXILE TRIBE,Welcome To Tokyo,0,91,1,2016-10-15
2016-10-15_92,92,Perfume,Flash,77,2,29,2016-10-15
2016-10-15_93,93,BIGBANG,Fantastic Baby,90,8,63,2016-10-15
2016-10-15_94,94,The World Standard,Kanzen Naru Idol,0,94,1,2016-10-15
2016-10-15_95,95,Pharrell Williams,Happy,76,5,95,2016-10-15
2016-10-15_96,96,White Flame Feat. Miku Hatsune,Senbonzakura,0,15,64,2016-10-15
2016-10-15_97,97,Asako Nasu,Flora,0,97,1,2016-10-15
2016-10-15_98,98,Masayoshi Yamasaki,Kimi No Namae,0,98,1,2016-10-15
2016-10-15_99,99,Nulbarich,New Era,0,99,1,2016-10-15
2016-10-15_100,100,Sakanaction,Tabun Kaze,0,100,1,2016-10-15
2016-10-22_1,1,Hi-STANDARD,Another Starting Line,0,1,1,2016-10-22
2016-10-22_2,2,Gen Hoshino,Koi,9,2,4,2016-10-22
2016-10-22_3,3,RADWIMPS,Zenzenzense,2,1,15,2016-10-22
2016-10-22_4,4,PIKOTARO,PPAP (Pen-Pineapple-Apple-Pen),0,4,1,2016-10-22
2016-10-22_5,5,SEKAI NO OWARI,Hey Ho,26,5,2,2016-10-22
2016-10-22_6,6,ShuuKaRen,Universe,37,6,4,2016-10-22
2016-10-22_7,7,AAA,Namida No Nai Sekai,14,7,5,2016-10-22
2016-10-22_8,8,Hikaru Utada,Michi,5,5,4,2016-10-22
2016-10-22_9,9,Mag!C Prince,Over The Rainbow,0,9,1,2016-10-22
2016-10-22_10,10,Shota Shimizu,My Boo,10,10,2,2016-10-22
2016-10-22_11,11,Yasutaka Nakata Feat. Kenshi Yonezu,Nanimono,24,11,2,2016-10-22
2016-10-22_12,12,RADWIMPS,Nandemo Naiya,4,4,7,2016-10-22
2016-10-22_13,13,B'z,Sekai Ha Anata No Iro Ni Naru,0,13,1,2016-10-22
2016-10-22_14,14,ST RISH,Maji Love Legend Star,0,14,1,2016-10-22
2016-10-22_15,15,JY,Suki Na Hito Ga Iru Koto,6,3,12,2016-10-22
2016-10-22_16,16,Kenshi Yonezu,Loser,3,3,4,2016-10-22
2016-10-22_17,17,miwa,Yui,0,17,1,2016-10-22
2016-10-22_18,18,Aiko,Koi Wo Shita No Ha,18,4,6,2016-10-22
2016-10-22_19,19,Mone Kamishiraishi,Nandemo Naiya,15,15,2,2016-10-22
2016-10-22_20,20,HKT48,Saikou Kayo,60,1,5,2016-10-22
2016-10-22_21,21,Namie Amuro,Hero,17,3,12,2016-10-22
2016-10-22_22,22,RADWIMPS,Sparkle,8,4,8,2016-10-22
2016-10-22_23,23,KANA-BOON,Wake up,0,23,2,2016-10-22
2016-10-22_24,24,Happiness,Ordinary Girls,16,16,2,2016-10-22
2016-10-22_25,25,[Alexandros],Feel like,0,25,1,2016-10-22
2016-10-22_26,26,Hikaru Utada,Hanataba Wo Kimi Ni,35,2,25,2016-10-22
2016-10-22_27,27,RADWIMPS,Yume Tourou,25,7,7,2016-10-22
2016-10-22_28,28,Jupiter & W,Kaleido TOURHYTHM,0,28,1,2016-10-22
2016-10-22_29,29,Seiko Matsuda,Bara No Youni Saite Sakura No Youni Chitte,13,6,3,2016-10-22
2016-10-22_30,30,The Chainsmokers Featuring Halsey,Closer,30,29,8,2016-10-22
2016-10-22_31,31,SMAP,Sekai Ni Hitotsu Dake No Hana,21,2,40,2016-10-22
2016-10-22_32,32,BiSH,Orchester,0,32,1,2016-10-22
2016-10-22_33,33,ONE OK ROCK,Wherever You Are,34,4,43,2016-10-22
2016-10-22_34,34,Hikaru Utada Featuring Sheena Ringo,2jikan Dake No Vacances,23,23,4,2016-10-22
2016-10-22_35,35,Sakanaction,Tabun Kaze,100,35,2,2016-10-22
2016-10-22_36,36,Nulbarich,New Era,99,36,2,2016-10-22
2016-10-22_37,37,Norah Jones,Carry On,0,37,6,2016-10-22
2016-10-22_38,38,Arashi,Power Of The Paradise,22,1,6,2016-10-22
2016-10-22_39,39,Gen Hoshino,Sun,49,2,72,2016-10-22
2016-10-22_40,40,ROTTENGRAFFTY,So...Start,0,40,1,2016-10-22
2016-10-22_41,41,THE YELLOW MONKEY,Suna No Tou,0,41,1,2016-10-22
2016-10-22_42,42,Ikimono-gakari,Last Scene,40,17,7,2016-10-22
2016-10-22_43,43,BUMP OF CHICKEN,Answer,51,43,3,2016-10-22
2016-10-22_44,44,Kariyushi 58,Annma,0,44,3,2016-10-22
2016-10-22_45,45,WANIMA,Tomoni,80,2,13,2016-10-22
2016-10-22_46,46,Kana Nishino,Kimi Ga Suki,47,26,6,2016-10-22
2016-10-22_47,47,Motohiro Hata,Himawari No Yakusoku,42,2,114,2016-10-22
2016-10-22_48,48,Keyakizaka46,Silent Majority,36,1,30,2016-10-22
2016-10-22_49,49,Flower,Hoka No Dareka Yori Kanashii Koi Wo Shita Dake,41,23,5,2016-10-22
2016-10-22_50,50,Stella Beats,Saa Tomoni!-Story Of Yours-,0,50,1,2016-10-22
2016-10-22_51,51,Aimer,Chouchou Musubi,43,8,10,2016-10-22
2016-10-22_52,52,Kana Nishino,Have A Nice Day,57,4,14,2016-10-22
2016-10-22_53,53,iKON,Dumb & Dumber,1,1,2,2016-10-22
2016-10-22_54,54,Eric Clapton,Change The World,62,48,6,2016-10-22
2016-10-22_55,55,ONE OK ROCK,Taking Off,39,4,5,2016-10-22
2016-10-22_56,56,Usher,Crash,0,56,1,2016-10-22
2016-10-22_57,57,Keyakizaka46,Sekai Niha Ai Shikanai,48,1,13,2016-10-22
2016-10-22_58,58,Sandaime J Soul Brothers from EXILE TRIBE,Welcome To Tokyo,91,58,2,2016-10-22
2016-10-22_59,59,Lady Gaga,Perfect Illusion,52,35,5,2016-10-22
2016-10-22_60,60,Craig David & Sigala,Ain't Giving Up,0,60,1,2016-10-22
2016-10-22_61,61,Kenshi Yonezu,Eine Kleine,85,61,2,2016-10-22
2016-10-22_62,62,EXO,Coming Over,0,62,1,2016-10-22
2016-10-22_63,63,Taro Urashima (Kenta Kiritani),Uminokoe,54,3,45,2016-10-22
2016-10-22_64,64,AKB48,Love Trip,45,1,9,2016-10-22
2016-10-22_65,65,Kana Nishino,Torisetsu,53,1,60,2016-10-22
2016-10-22_66,66,Nogizaka46,Hadashi De Summer,27,1,15,2016-10-22
2016-10-22_67,67,Naoto Inti Raymi,Overflows (Kotoba Ni Dekinakute),78,2,14,2016-10-22
2016-10-22_68,68,JUJU,Roppongi Shinjuu,55,22,3,2016-10-22
2016-10-22_69,69,Nissy (Takahiro Nishijima),Mada Kimi Ha Shiranai MY PRETTIEST GIRL,76,8,12,2016-10-22
2016-10-22_70,70,Major Lazer Featuring Justin Bieber & MO,Cold Water,72,32,10,2016-10-22
2016-10-22_71,71,Sandaime J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I,64,1,123,2016-10-22
2016-10-22_72,72,Ketsumeishi,Tomo Yo - Kono Saki Mo Zutto...,73,5,29,2016-10-22
2016-10-22_73,73,NMB48,Boku Ha Inai,61,1,13,2016-10-22
2016-10-22_74,74,BIGBANG,Bang Bang Bang,81,2,46,2016-10-22
2016-10-22_75,75,[Alexandros],Wataridori,58,3,37,2016-10-22
2016-10-22_76,76,Showtek Featuring We Are Loud! & Sonny Wilson,Booyah,0,76,1,2016-10-22
2016-10-22_77,77,Sia Featuring Kendrick Lamar,The Greatest,66,54,5,2016-10-22
2016-10-22_78,78,Bruno Mars,24K Magic,0,78,1,2016-10-22
2016-10-22_79,79,Chise Kanna,Heaven's Door Hi No Ataru Basho,0,79,1,2016-10-22
2016-10-22_80,80,ONE OK ROCK,The Beginning,71,2,39,2016-10-22
2016-10-22_81,81,The Weeknd Featuring Daft Punk,Starboy,0,81,1,2016-10-22
2016-10-22_82,82,EXILE THE SECOND,Wild Wild Wild,46,2,4,2016-10-22
2016-10-22_83,83,Berry Goodman,Eye to Eye,56,43,5,2016-10-22
2016-10-22_84,84,Mone Kamishiraishi,366 Nichi,0,84,1,2016-10-22
2016-10-22_85,85,ONE OK ROCK,Kanzen Kankaku Dreamer,77,40,14,2016-10-22
2016-10-22_86,86,Taylor Swift,Shake It Off,0,4,97,2016-10-22
2016-10-22_87,87,Perfume,Flash,92,2,30,2016-10-22
2016-10-22_88,88,Kenshi Yonezu,Number Nine,29,29,2,2016-10-22
2016-10-22_89,89,BUMP OF CHICKEN,Aria,75,9,10,2016-10-22
2016-10-22_90,90,BIGBANG,Fantastic Baby,93,8,64,2016-10-22
2016-10-22_91,91,White Flame Feat. Miku Hatsune,Senbonzakura,96,15,65,2016-10-22
2016-10-22_92,92,Kana Nishino,Dear Bride,0,92,1,2016-10-22
2016-10-22_93,93,AKB48,365 Nichi No Kami Hikouki,0,6,40,2016-10-22
2016-10-22_94,94,Superfly,Ai Wo Komete Hanatadba Wo,0,45,20,2016-10-22
2016-10-22_95,95,Dean Fujioka,History Maker,0,95,1,2016-10-22
2016-10-22_96,96,Izzy Bizu,White Tiger,50,19,6,2016-10-22
2016-10-22_97,97,Aqua Timez,12 Gatsu No Himawari,44,44,2,2016-10-22
2016-10-22_98,98,Maroon 5,Sugar,0,19,53,2016-10-22
2016-10-22_99,99,AAA,Koi Oto To Amazora,0,5,65,2016-10-22
2016-10-22_100,100,Flower,Yasashisa De Afureru Youni,89,2,20,2016-10-22
2016-10-29_1,1,Gen Hoshino,Koi,2,1,5,2016-10-29
2016-10-29_2,2,Kanjani 8,Panorama,0,2,1,2016-10-29
2016-10-29_3,3,PIKOTARO,PPAP (Pen-Pineapple-Apple-Pen),4,3,2,2016-10-29
2016-10-29_4,4,ACE OF SPADES \xc3\x97 PKCZ,Time Flies,0,4,2,2016-10-29
2016-10-29_5,5,RADWIMPS,Zenzenzense,3,1,16,2016-10-29
2016-10-29_6,6,Hi-STANDARD,Another Starting Line,1,1,2,2016-10-29
2016-10-29_7,7,Hikaru Utada,Michi,8,5,5,2016-10-29
2016-10-29_8,8,RADWIMPS,Nandemo Naiya,12,4,8,2016-10-29
2016-10-29_9,9,Mone Kamishiraishi,Nandemo Naiya,19,9,3,2016-10-29
2016-10-29_10,10,SEKAI NO OWARI,Hey Ho,5,5,3,2016-10-29
2016-10-29_11,11,Yasutaka Nakata Feat. Kenshi Yonezu,Nanimono,11,11,3,2016-10-29
2016-10-29_12,12,Shota Shimizu,My Boo,10,10,3,2016-10-29
2016-10-29_13,13,Mamoru Miyano,Tempest,0,13,1,2016-10-29
2016-10-29_14,14,"Yamato No Kami Yasusada (Mitsuhiro Ichiki),Kashu Kiyomitsu (Toshiki Masuda)...",Hanamaru Biyori,0,14,1,2016-10-29
2016-10-29_15,15,SMAP,Sekai Ni Hitotsu Dake No Hana,31,2,41,2016-10-29
2016-10-29_16,16,"Julia (Aimi),Momoko Suo (Keiko Watanabe),Tamaki Ogami (Eri Inagawa)",Kyouki Ranbu,0,16,1,2016-10-29
2016-10-29_17,17,JY,Suki Na Hito Ga Iru Koto,15,3,13,2016-10-29
2016-10-29_18,18,BTS,Blood Sweat & Tears,0,18,1,2016-10-29
2016-10-29_19,19,Bruno Mars,24K Magic,78,19,2,2016-10-29
2016-10-29_20,20,RADWIMPS,Sparkle,22,4,9,2016-10-29
2016-10-29_21,21,THE YELLOW MONKEY,Suna No Tou,41,21,2,2016-10-29
2016-10-29_22,22,Sandaime J Soul Brothers from EXILE TRIBE,Welcome To Tokyo,58,22,3,2016-10-29
2016-10-29_23,23,Mamoru Miyano,The Birth,0,23,1,2016-10-29
2016-10-29_24,24,Kenshi Yonezu,Loser,16,3,5,2016-10-29
2016-10-29_25,25,Houkago Princess,Himitsu No Tiara To Gelato,0,25,1,2016-10-29
2016-10-29_26,26,Arashi,Don't You Get It,0,26,1,2016-10-29
2016-10-29_27,27,EXILE TAKAHIRO \xc3\x97 Hiroomi Tosaka,The Red Rain,0,27,1,2016-10-29
2016-10-29_28,28,Happiness,Ordinary Girls,24,16,3,2016-10-29
2016-10-29_29,29,Sakanaction,Tabun Kaze,35,29,3,2016-10-29
2016-10-29_30,30,Namie Amuro,Hero,21,3,13,2016-10-29
2016-10-29_31,31,The Lau,She's Got Me,0,31,1,2016-10-29
2016-10-29_32,32,AAA,Namida No Nai Sekai,7,7,6,2016-10-29
2016-10-29_33,33,RADWIMPS,Yume Tourou,27,7,8,2016-10-29
2016-10-29_34,34,Hikaru Utada,Hanataba Wo Kimi Ni,26,2,26,2016-10-29
2016-10-29_35,35,Bob Dylan,Blowin' In The Wind,0,35,1,2016-10-29
2016-10-29_36,36,[Alexandros],Feel like,25,25,2,2016-10-29
2016-10-29_37,37,Gen Hoshino,Sun,39,2,73,2016-10-29
2016-10-29_38,38,ShuuKaRen,Universe,6,6,5,2016-10-29
2016-10-29_39,39,Aiko,Koi Wo Shita No Ha,18,4,7,2016-10-29
2016-10-29_40,40,HKT48,Saikou Kayo,20,1,6,2016-10-29
2016-10-29_41,41,Satoshi Hayashibe,Aitai,0,41,1,2016-10-29
2016-10-29_42,42,Boom Boom Satellites,Lay Your Hands On Me,0,11,6,2016-10-29
2016-10-29_43,43,Dean Fujioka,History Maker,95,43,2,2016-10-29
2016-10-29_44,44,Keyakizaka46,Sekai Niha Ai Shikanai,57,1,14,2016-10-29
2016-10-29_45,45,The Chainsmokers Featuring Halsey,Closer,30,29,9,2016-10-29
2016-10-29_46,46,Superfly,99,0,46,1,2016-10-29
2016-10-29_47,47,ST RISH,Maji Love Legend Star,14,14,2,2016-10-29
2016-10-29_48,48,Wander Weed,Banjikyusu Party,0,48,1,2016-10-29
2016-10-29_49,49,ONE OK ROCK,Wherever You Are,33,4,44,2016-10-29
2016-10-29_50,50,Showtek Featuring We Are Loud! & Sonny Wilson,Booyah,76,50,2,2016-10-29
2016-10-29_51,51,miwa,Yui,17,17,2,2016-10-29
2016-10-29_52,52,GReeeeN,Kiseki,0,32,13,2016-10-29
2016-10-29_53,53,Up Up Girls Kakko Kari,!!!!!!!!,0,53,1,2016-10-29
2016-10-29_54,54,Hikaru Utada Featuring Sheena Ringo,2jikan Dake No Vacances,34,23,5,2016-10-29
2016-10-29_55,55,BiSH,Orchester,32,32,2,2016-10-29
2016-10-29_56,56,Suchmos,Stay Tune,0,18,10,2016-10-29
2016-10-29_57,57,Norah Jones,Carry On,37,37,7,2016-10-29
2016-10-29_58,58,The Dresscodes,Ningenvideo,0,58,1,2016-10-29
2016-10-29_59,59,back number,Happy End,0,59,1,2016-10-29
2016-10-29_60,60,Seiko Matsuda,Bara No Youni Saite Sakura No Youni Chitte,29,6,4,2016-10-29
2016-10-29_61,61,Keyakizaka46,Silent Majority,48,1,31,2016-10-29
2016-10-29_62,62,Aimer,Chouchou Musubi,51,8,11,2016-10-29
2016-10-29_63,63,Okazaki Taiiku,Music Video,0,41,7,2016-10-29
2016-10-29_64,64,AKB48,High Tension,0,64,1,2016-10-29
2016-10-29_65,65,Marie Ueda,Yume No Parade,0,65,1,2016-10-29
2016-10-29_66,66,iKON,Dumb & Dumber,53,1,3,2016-10-29
2016-10-29_67,67,Kenshi Yonezu,Eine Kleine,61,61,3,2016-10-29
2016-10-29_68,68,TRUE,Soundscape,0,68,1,2016-10-29
2016-10-29_69,69,B'z,Sekai Ha Anata No Iro Ni Naru,13,13,2,2016-10-29
2016-10-29_70,70,Okazaki Taiiku,Voice Of Heart,0,70,1,2016-10-29
2016-10-29_71,71,Ikimono-gakari,Last Scene,42,17,8,2016-10-29
2016-10-29_72,72,Motohiro Hata,70 Oku No Peace,0,72,1,2016-10-29
2016-10-29_73,73,Motohiro Hata,Himawari No Yakusoku,47,2,115,2016-10-29
2016-10-29_74,74,Nulbarich,New Era,36,36,3,2016-10-29
2016-10-29_75,75,KANA-BOON,Wake up,23,23,3,2016-10-29
2016-10-29_76,76,Arashi,Power Of The Paradise,38,1,7,2016-10-29
2016-10-29_77,77,Chise Kanna,Heaven's Door Hi No Ataru Basho,79,77,2,2016-10-29
2016-10-29_78,78,Kana Nishino,Kimi Ga Suki,46,26,7,2016-10-29
2016-10-29_79,79,BIGBANG,Bang Bang Bang,74,2,47,2016-10-29
2016-10-29_80,80,Flower,Hoka No Dareka Yori Kanashii Koi Wo Shita Dake,49,23,6,2016-10-29
2016-10-29_81,81,Lady Gaga,Perfect Illusion,59,35,6,2016-10-29
2016-10-29_82,82,The Weeknd Featuring Daft Punk,Starboy,81,81,2,2016-10-29
2016-10-29_83,83,Kana Nishino,Torisetsu,65,1,61,2016-10-29
2016-10-29_84,84,EXILE ATSUSHI,Ito,0,23,6,2016-10-29
2016-10-29_85,85,Kana Nishino,Have A Nice Day,52,4,15,2016-10-29
2016-10-29_86,86,Sandaime J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I,71,1,124,2016-10-29
2016-10-29_87,87,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,0,87,1,2016-10-29
2016-10-29_88,88,Luna Hanaruna,Windia,0,88,1,2016-10-29
2016-10-29_89,89,CLEAR'S,Kirari Nippon,0,13,3,2016-10-29
2016-10-29_90,90,Ketsumeishi,Tomo Yo - Kono Saki Mo Zutto...,72,5,30,2016-10-29
2016-10-29_91,91,ONE OK ROCK,Taking Off,55,4,6,2016-10-29
2016-10-29_92,92,Kaela Kimura,Himawari,0,92,1,2016-10-29
2016-10-29_93,93,AKB48,Love Trip,64,1,10,2016-10-29
2016-10-29_94,94,Nissy (Takahiro Nishijima),Mada Kimi Ha Shiranai MY PRETTIEST GIRL,69,8,13,2016-10-29
2016-10-29_95,95,SEKAI NO OWARI,Error,0,95,1,2016-10-29
2016-10-29_96,96,Taro Urashima (Kenta Kiritani),Uminokoe,63,3,46,2016-10-29
2016-10-29_97,97,WANIMA,Tomoni,45,2,14,2016-10-29
2016-10-29_98,98,Pharrell Williams,Happy,0,5,96,2016-10-29
2016-10-29_99,99,Kana Nishino,Dear Bride,92,92,2,2016-10-29
2016-10-29_100,100,Good Morning America,No Fang,0,100,1,2016-10-29
2016-11-05_1,1,Gen Hoshino,Koi,0,1,6,2016-11-05
2016-11-05_2,2,PIKOTARO,PPAP (Pen-Pineapple-Apple-Pen),3,2,3,2016-11-05
2016-11-05_3,3,THE YELLOW MONKEY,Suna No Tou,21,3,3,2016-11-05
2016-11-05_4,4,Sexy Zone,Yobisute,0,4,1,2016-11-05
2016-11-05_5,5,RADWIMPS,Zenzenzense,5,1,17,2016-11-05
2016-11-05_6,6,Sakanaction,Tabun Kaze,29,6,4,2016-11-05
2016-11-05_7,7,Angerme,Umaku Ienai,0,7,1,2016-11-05
2016-11-05_8,8,Nogizaka46,Sayonara No Imi,0,8,1,2016-11-05
2016-11-05_9,9,Dream Ami,Lovefool (Suki Datte Itte),0,9,1,2016-11-05
2016-11-05_10,10,Hikaru Utada,Michi,7,5,6,2016-11-05
2016-11-05_11,11,Yesung,Ame Nochi Hare No Sora No Iro,0,11,1,2016-11-05
2016-11-05_12,12,RADWIMPS,Nandemo Naiya,8,4,9,2016-11-05
2016-11-05_13,13,Kana Nishino,Dear Bride,99,13,3,2016-11-05
2016-11-05_14,14,Mone Kamishiraishi,Nandemo Naiya,9,9,4,2016-11-05
2016-11-05_15,15,Hi-STANDARD,Another Starting Line,6,1,3,2016-11-05
2016-11-05_16,16,Motohiro Hata,70 Oku No Peace,72,16,2,2016-11-05
2016-11-05_17,17,SPYAIR,Rage Of Dust,0,17,1,2016-11-05
2016-11-05_18,18,Yasutaka Nakata Feat. Kenshi Yonezu,Nanimono,11,11,4,2016-11-05
2016-11-05_19,19,Shota Shimizu,My Boo,12,10,4,2016-11-05
2016-11-05_20,20,JY,Suki Na Hito Ga Iru Koto,17,3,14,2016-11-05
2016-11-05_21,21,Kenshi Yonezu,Loser,24,3,6,2016-11-05
2016-11-05_22,22,Bruno Mars,24K Magic,19,19,3,2016-11-05
2016-11-05_23,23,ACE OF SPADES \xc3\x97 PKCZ,Time Flies,4,4,3,2016-11-05
2016-11-05_24,24,Manekikecha,Time Machine,0,24,1,2016-11-05
2016-11-05_25,25,SEKAI NO OWARI,Hey Ho,10,5,4,2016-11-05
2016-11-05_26,26,AAA,Namida No Nai Sekai,32,7,7,2016-11-05
2016-11-05_27,27,EXILE TAKAHIRO \xc3\x97 Hiroomi Tosaka,The Red Rain,27,27,2,2016-11-05
2016-11-05_28,28,Kanjani 8,Panorama,2,2,2,2016-11-05
2016-11-05_29,29,SMAP,Sekai Ni Hitotsu Dake No Hana,15,2,42,2016-11-05
2016-11-05_30,30,Gen Hoshino,Sun,37,2,74,2016-11-05
2016-11-05_31,31,"Yukiho Hagiwara (Azumi Asakura), Azusa Miura (Chiaki Takahashi)\xe2\x80\xa6",Amaterasu,0,31,1,2016-11-05
2016-11-05_32,32,RADWIMPS,Sparkle,20,4,10,2016-11-05
2016-11-05_33,33,BTS,Blood Sweat & Tears,18,18,2,2016-11-05
2016-11-05_34,34,Shouta Aoi,DDD,0,34,1,2016-11-05
2016-11-05_35,35,"Karen Aoki, Daisuke Hasegawa",Great Days,0,35,1,2016-11-05
2016-11-05_36,36,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,87,36,2,2016-11-05
2016-11-05_37,37,Namie Amuro,Hero,30,3,14,2016-11-05
2016-11-05_38,38,Hey! Say! JUMP,Fantastic Time,0,38,2,2016-11-05
2016-11-05_39,39,Lady Gaga,Perfect Illusion,81,35,7,2016-11-05
2016-11-05_40,40,Hikaru Utada,Hanataba Wo Kimi Ni,34,2,27,2016-11-05
2016-11-05_41,41,ONE OK ROCK,Wherever You Are,49,4,45,2016-11-05
2016-11-05_42,42,"Yamato No Kami Yasusada (Mitsuhiro Ichiki),Kashu Kiyomitsu (Toshiki Masuda)...",Hanamaru Biyori,14,14,2,2016-11-05
2016-11-05_43,43,RADWIMPS,Yume Tourou,33,7,9,2016-11-05
2016-11-05_44,44,The Chainsmokers Featuring Halsey,Closer,45,29,10,2016-11-05
2016-11-05_45,45,Happiness,Ordinary Girls,28,16,4,2016-11-05
2016-11-05_46,46,Chise Kanna,Heaven's Door Hi No Ataru Basho,77,46,3,2016-11-05
2016-11-05_47,47,Kaela Kimura,Himawari,92,47,2,2016-11-05
2016-11-05_48,48,back number,Happy End,59,48,2,2016-11-05
2016-11-05_49,49,Arashi,Don't You Get It,26,26,2,2016-11-05
2016-11-05_50,50,angela \xc3\x97 fripSide,Boku Ha Boku De Atte,0,50,1,2016-11-05
2016-11-05_51,51,Superfly,99,46,46,2,2016-11-05
2016-11-05_52,52,THE YELLOW MONKEY,Alright,0,52,3,2016-11-05
2016-11-05_53,53,Dean Fujioka,History Maker,43,43,3,2016-11-05
2016-11-05_54,54,[Alexandros],Feel like,36,25,3,2016-11-05
2016-11-05_55,55,miwa,Yui,51,17,3,2016-11-05
2016-11-05_56,56,Keyakizaka46,Silent Majority,61,1,32,2016-11-05
2016-11-05_57,57,Keisuke Kuwata,Kimi He No Tegami,0,57,1,2016-11-05
2016-11-05_58,58,Motohiro Hata,Himawari No Yakusoku,73,2,116,2016-11-05
2016-11-05_59,59,Aiko,Koi Wo Shita No Ha,39,4,8,2016-11-05
2016-11-05_60,60,Kana Nishino,Have A Nice Day,85,4,16,2016-11-05
2016-11-05_61,61,BURNOUT SYNDROMES,Hikariare,0,61,1,2016-11-05
2016-11-05_62,62,Satoshi Hayashibe,Aitai,41,41,2,2016-11-05
2016-11-05_63,63,Pharrell Williams,Happy,98,5,97,2016-11-05
2016-11-05_64,64,Ai Nishida,Saigo No Page,0,64,1,2016-11-05
2016-11-05_65,65,Kana Nishino,Kimi Ga Suki,78,26,8,2016-11-05
2016-11-05_66,66,Keyakizaka46,Sekai Niha Ai Shikanai,44,1,15,2016-11-05
2016-11-05_67,67,Norah Jones,Carry On,57,37,8,2016-11-05
2016-11-05_68,68,Suchmos,Stay Tune,56,18,11,2016-11-05
2016-11-05_69,69,Funky Kato,Hashire Hashire,0,69,1,2016-11-05
2016-11-05_70,70,Kana Nishino,Torisetsu,83,1,62,2016-11-05
2016-11-05_71,71,ShuuKaRen,Universe,38,6,6,2016-11-05
2016-11-05_72,72,Okazaki Taiiku,Music Video,63,41,8,2016-11-05
2016-11-05_73,73,Sandaime J Soul Brothers from EXILE TRIBE,Welcome To Tokyo,22,22,4,2016-11-05
2016-11-05_74,74,Ayaka Segawa,Koi No Shirase,0,74,1,2016-11-05
2016-11-05_75,75,Beboga!,Kachitobase Eikou No Rainbow,0,75,1,2016-11-05
2016-11-05_76,76,RADWIMPS,Hikari,0,76,1,2016-11-05
2016-11-05_77,77,Kenshi Yonezu,Eine Kleine,67,61,4,2016-11-05
2016-11-05_78,78,THE BACK HORN,With You,0,78,1,2016-11-05
2016-11-05_79,79,Perfume,Flash,0,2,31,2016-11-05
2016-11-05_80,80,Sandaime J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I,86,1,125,2016-11-05
2016-11-05_81,81,Tomoni Itano,OMG,0,81,1,2016-11-05
2016-11-05_82,82,Seiko Matsuda,Bara No Youni Saite Sakura No Youni Chitte,60,6,5,2016-11-05
2016-11-05_83,83,DNCE,Body Moves,0,83,1,2016-11-05
2016-11-05_84,84,Kyuso Nekokami,Wakattendayo,0,84,1,2016-11-05
2016-11-05_85,85,BIGBANG,Bang Bang Bang,79,2,48,2016-11-05
2016-11-05_86,86,Showtek Featuring We Are Loud! & Sonny Wilson,Booyah,50,50,3,2016-11-05
2016-11-05_87,87,Mamoru Miyano,Tempest,13,13,2,2016-11-05
2016-11-05_88,88,WEAVER,S.O.S.,0,88,1,2016-11-05
2016-11-05_89,89,Flower,Hoka No Dareka Yori Kanashii Koi Wo Shita Dake,80,23,7,2016-11-05
2016-11-05_90,90,Ketsumeishi,Tomo Yo - Kono Saki Mo Zutto...,90,5,31,2016-11-05
2016-11-05_91,91,Aimer,Chouchou Musubi,62,8,12,2016-11-05
