,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2018-04-14_3,3,The Chainsmokers & Coldplay,Something Just Like This,3,1,59,2018-04-14
2018-04-14_4,4,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,4,2,30,2018-04-14
2018-04-14_5,5,Marshmello Featuring Khalid,Silence,5,1,34,2018-04-14
2018-04-14_6,6,The Chainsmokers,Everybody Hates Me,6,5,3,2018-04-14
2018-04-14_7,7,Kygo Featuring Miguel,Remind Me To Forget,10,7,3,2018-04-14
2018-04-14_8,8,Sean Paul + David Guetta Featuring Becky G,Mad Love,7,7,7,2018-04-14
2018-04-14_9,9,"David Guetta, Martin Garrix & Brooks",Like I Do,11,8,6,2018-04-14
2018-04-14_10,10,Clean Bandit Featuring Julia Michaels,I Miss You,12,6,23,2018-04-14
2018-04-14_11,11,David Guetta & Sia,Flames,9,9,2,2018-04-14
2018-04-14_12,12,Jax Jones Featuring Ina Wroldsen,Breathe,14,12,18,2018-04-14
2018-04-14_13,13,Marshmello Featuring Leah Culver,Fly,13,7,4,2018-04-14
2018-04-14_14,14,Calvin Harris & Dua Lipa,One Kiss,0,14,1,2018-04-14
2018-04-14_15,15,Sabrina Carpenter & Jonas Blue,Alien,22,12,3,2018-04-14
2018-04-14_16,16,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",Best Friend,16,5,25,2018-04-14
2018-04-14_17,17,"Cashmere Cat, Major Lazer & Tory Lanez",Miss You,15,10,11,2018-04-14
2018-04-14_18,18,Alison Wonderland Featuring Trippie Redd,High,18,18,2,2018-04-14
2018-04-14_19,19,Loud Luxury Featuring Brando,Body,20,17,19,2018-04-14
2018-04-14_20,20,Martin Garrix & David Guetta Featuring Jamie Scott & Romy Dya,So Far Away,19,11,18,2018-04-14
2018-04-14_21,21,"Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo",Azukita,21,16,9,2018-04-14
2018-04-14_22,22,Diplo Featuring MO,Get It Right,17,12,20,2018-04-14
2018-04-14_23,23,Cheat Codes Featuring Fetty Wap & CVBZ,Feels Great,23,9,25,2018-04-14
2018-04-14_24,24,DJ Snake,Magenta Riddim,24,20,6,2018-04-14
2018-04-14_25,25,MK,17,27,25,15,2018-04-14
2018-04-14_26,26,Joe Bermudez Featuring Louise Carver,Crazy Enough,29,26,7,2018-04-14
2018-04-14_27,27,RL Grime Featuring Daya,I Wanna Know,26,19,3,2018-04-14
2018-04-14_28,28,"Crystal Waters, Sted-E & Hybrid Heights",I Am House,30,28,6,2018-04-14
2018-04-14_29,29,"Tiesto, Gucci Mane & Sevenn",Boom,25,19,11,2018-04-14
2018-04-14_30,30,Sigala & Paloma Faith,Lullaby,33,30,5,2018-04-14
2018-04-14_31,31,VASSY & Afrojack Featuring Oliver Rosa,Lost,35,31,4,2018-04-14
2018-04-14_32,32,Axwell & Ingrosso Featuring Trevor Guthrie,Dreamer,31,16,17,2018-04-14
2018-04-14_33,33,Shallou Featuring RIAH,Lie,34,32,9,2018-04-14
2018-04-14_34,34,Tony Moran Featuring Kimberly Davis,You're Good For Me,28,28,7,2018-04-14
2018-04-14_35,35,R3HAB & Mike Williams,Lullaby,36,27,10,2018-04-14
2018-04-14_36,36,The Knocks Featuring Foster The People,Ride Or Die,37,36,3,2018-04-14
2018-04-14_37,37,Calvin Harris Featuring PARTYNEXTDOOR,Nuh Ready Nuh Ready,38,11,8,2018-04-14
2018-04-14_38,38,"RuPaul Feautring The Cast Of RuPaul's Drag Race All Stars, Season 3",Kitty Girl,32,18,3,2018-04-14
2018-04-14_39,39,R3HAB x Lia Marie Johnson,The Wave,43,33,8,2018-04-14
2018-04-14_40,40,Marshmello,Blocks,41,25,20,2018-04-14
2018-04-14_41,41,Arlissa & Jonas Blue,Hearts Ain't Gonna Lie,50,41,3,2018-04-14
2018-04-14_42,42,Danny Avila & The Vamps Featuring Machine Gun Kelly,Too Good To Be True,46,42,2,2018-04-14
2018-04-14_43,43,Matoma Featuring MAX,Lonely,45,43,2,2018-04-14
2018-04-14_44,44,Niiko x SWAE Featuring Celine Farach,Run This Town,0,44,1,2018-04-14
2018-04-14_45,45,Galantis & Throttle,Tell Me You Love Me,47,38,13,2018-04-14
2018-04-14_46,46,Flo Rida,Sweet Sensation,0,46,1,2018-04-14
2018-04-14_47,47,Whethan & Dua Lipa,High,40,12,8,2018-04-14
2018-04-14_48,48,ODESZA,A Moment Apart,0,32,9,2018-04-14
2018-04-14_49,49,ODESZA Featuring Sasha Sloan,Falls,0,29,14,2018-04-14
2018-04-14_50,50,Louis The Child Featuring Caroline Ailin,Last To Leave,0,35,12,2018-04-14
2018-04-21_1,1,"Zedd, Maren Morris & Grey",The Middle,0,1,12,2018-04-21
2018-04-21_2,2,Calvin Harris & Dua Lipa,One Kiss,14,2,2,2018-04-21
2018-04-21_3,3,The Chainsmokers & Coldplay,Something Just Like This,3,1,60,2018-04-21
2018-04-21_4,4,Selena Gomez X Marshmello,Wolves,2,1,25,2018-04-21
2018-04-21_5,5,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,4,2,31,2018-04-21
2018-04-21_6,6,Marshmello Featuring Khalid,Silence,5,1,35,2018-04-21
2018-04-21_7,7,The Chainsmokers,Everybody Hates Me,6,5,4,2018-04-21
2018-04-21_8,8,Kygo Featuring Miguel,Remind Me To Forget,7,7,4,2018-04-21
2018-04-21_9,9,Sean Paul + David Guetta Featuring Becky G,Mad Love,8,7,8,2018-04-21
2018-04-21_10,10,"David Guetta, Martin Garrix & Brooks",Like I Do,9,8,7,2018-04-21
2018-04-21_11,11,Cheat Codes Featuring Fetty Wap & CVBZ,Feels Great,23,9,26,2018-04-21
2018-04-21_12,12,Clean Bandit Featuring Julia Michaels,I Miss You,10,6,24,2018-04-21
2018-04-21_13,13,Marshmello Featuring Leah Culver,Fly,13,7,5,2018-04-21
2018-04-21_14,14,David Guetta & Sia,Flames,11,9,3,2018-04-21
2018-04-21_15,15,Sabrina Carpenter & Jonas Blue,Alien,15,12,4,2018-04-21
2018-04-21_16,16,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",Best Friend,16,5,26,2018-04-21
2018-04-21_17,17,Loud Luxury Featuring Brando,Body,19,17,20,2018-04-21
2018-04-21_18,18,Martin Garrix & David Guetta Featuring Jamie Scott & Romy Dya,So Far Away,20,11,19,2018-04-21
2018-04-21_19,19,Jax Jones Featuring Ina Wroldsen,Breathe,12,12,19,2018-04-21
2018-04-21_20,20,"Cashmere Cat, Major Lazer & Tory Lanez",Miss You,17,10,12,2018-04-21
2018-04-21_21,21,Alison Wonderland Featuring Trippie Redd,High,18,18,3,2018-04-21
2018-04-21_22,22,"Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo",Azukita,21,16,10,2018-04-21
2018-04-21_23,23,DJ Snake,Magenta Riddim,24,20,7,2018-04-21
2018-04-21_24,24,Azealia Banks,Anna Wintour,0,24,1,2018-04-21
2018-04-21_25,25,"Crystal Waters, Sted-E & Hybrid Heights",I Am House,28,25,7,2018-04-21
2018-04-21_26,26,RL Grime Featuring Daya,I Wanna Know,27,19,4,2018-04-21
2018-04-21_27,27,MK,17,25,25,16,2018-04-21
2018-04-21_28,28,"Tiesto, Gucci Mane & Sevenn",Boom,29,19,12,2018-04-21
2018-04-21_29,29,VASSY & Afrojack Featuring Oliver Rosa,Lost,31,29,5,2018-04-21
2018-04-21_30,30,Sigala & Paloma Faith,Lullaby,30,30,6,2018-04-21
2018-04-21_31,31,Sofi Tukker,That's It (I'm Crazy),0,31,1,2018-04-21
2018-04-21_32,32,The Knocks Featuring Foster The People,Ride Or Die,36,32,4,2018-04-21
2018-04-21_33,33,Axwell & Ingrosso Featuring Trevor Guthrie,Dreamer,32,16,18,2018-04-21
2018-04-21_34,34,Joe Bermudez Featuring Louise Carver,Crazy Enough,26,26,8,2018-04-21
2018-04-21_35,35,Alison Wonderland,Church,0,35,1,2018-04-21
2018-04-21_36,36,Arlissa & Jonas Blue,Hearts Ain't Gonna Lie,41,36,4,2018-04-21
2018-04-21_37,37,Shallou Featuring RIAH,Lie,33,32,10,2018-04-21
2018-04-21_38,38,R3HAB & Mike Williams,Lullaby,35,27,11,2018-04-21
2018-04-21_39,39,Whethan & Dua Lipa,High,47,12,9,2018-04-21
2018-04-21_40,40,Tony Moran Featuring Kimberly Davis,You're Good For Me,34,28,8,2018-04-21
2018-04-21_41,41,CLiQ Featuring Alika,Wavey,0,41,1,2018-04-21
2018-04-21_42,42,R3HAB x Lia Marie Johnson,The Wave,39,33,9,2018-04-21
2018-04-21_43,43,Calvin Harris Featuring PARTYNEXTDOOR,Nuh Ready Nuh Ready,37,11,9,2018-04-21
2018-04-21_44,44,Alison Wonderland,No,0,44,1,2018-04-21
2018-04-21_45,45,Snakehips Featuring St. Rulez,Cruzin',0,45,1,2018-04-21
2018-04-21_46,46,Galantis & Throttle,Tell Me You Love Me,45,38,14,2018-04-21
2018-04-21_47,47,Louis The Child Featuring Caroline Ailin,Last To Leave,50,35,13,2018-04-21
2018-04-21_48,48,Matoma Featuring MAX,Lonely,43,43,3,2018-04-21
2018-04-21_49,49,ZHU & Tame Impala,My Life,0,20,4,2018-04-21
2018-04-21_50,50,ODESZA Featuring Sasha Sloan,Falls,49,29,15,2018-04-21
2018-04-28_1,1,"Zedd, Maren Morris & Grey",The Middle,0,1,13,2018-04-28
2018-04-28_2,2,The Chainsmokers & Coldplay,Something Just Like This,3,1,61,2018-04-28
2018-04-28_3,3,Calvin Harris & Dua Lipa,One Kiss,2,2,3,2018-04-28
2018-04-28_4,4,Selena Gomez X Marshmello,Wolves,4,1,26,2018-04-28
2018-04-28_5,5,Marshmello Featuring Khalid,Silence,6,1,36,2018-04-28
2018-04-28_6,6,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,5,2,32,2018-04-28
2018-04-28_7,7,The Chainsmokers,Everybody Hates Me,7,5,5,2018-04-28
2018-04-28_8,8,Kygo Featuring Miguel,Remind Me To Forget,8,7,5,2018-04-28
2018-04-28_9,9,"David Guetta, Martin Garrix & Brooks",Like I Do,10,8,8,2018-04-28
2018-04-28_10,10,Sean Paul + David Guetta Featuring Becky G,Mad Love,9,7,9,2018-04-28
2018-04-28_11,11,Clean Bandit Featuring Julia Michaels,I Miss You,12,6,25,2018-04-28
2018-04-28_12,12,David Guetta & Sia,Flames,14,9,4,2018-04-28
2018-04-28_13,13,Sabrina Carpenter & Jonas Blue,Alien,15,12,5,2018-04-28
2018-04-28_14,14,Loud Luxury Featuring Brando,Body,17,14,21,2018-04-28
2018-04-28_15,15,Marshmello Featuring Leah Culver,Fly,13,7,6,2018-04-28
2018-04-28_16,16,Sofi Tukker,That's It (I'm Crazy),31,16,2,2018-04-28
2018-04-28_17,17,Martin Garrix & David Guetta Featuring Jamie Scott & Romy Dya,So Far Away,18,11,20,2018-04-28
2018-04-28_18,18,DJ Snake,Magenta Riddim,23,18,8,2018-04-28
2018-04-28_19,19,"Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo",Azukita,22,16,11,2018-04-28
2018-04-28_20,20,Jax Jones Featuring Ina Wroldsen,Breathe,19,12,20,2018-04-28
2018-04-28_21,21,"Cashmere Cat, Major Lazer & Tory Lanez",Miss You,20,10,13,2018-04-28
2018-04-28_22,22,Alison Wonderland Featuring Trippie Redd,High,21,18,4,2018-04-28
2018-04-28_23,23,RL Grime Featuring Daya,I Wanna Know,26,19,5,2018-04-28
2018-04-28_24,24,VASSY & Afrojack Featuring Oliver Rosa,Lost,29,24,6,2018-04-28
2018-04-28_25,25,MK,17,27,25,17,2018-04-28
2018-04-28_26,26,Sigala & Paloma Faith,Lullaby,30,26,7,2018-04-28
2018-04-28_27,27,"Tiesto, Gucci Mane & Sevenn",Boom,28,19,13,2018-04-28
2018-04-28_28,28,Louis The Child Featuring Wafia,Better Not,0,28,1,2018-04-28
2018-04-28_29,29,Arlissa & Jonas Blue,Hearts Ain't Gonna Lie,36,29,5,2018-04-28
2018-04-28_30,30,"Crystal Waters, Sted-E & Hybrid Heights",I Am House,25,25,8,2018-04-28
2018-04-28_31,31,Azealia Banks,Anna Wintour,24,24,2,2018-04-28
2018-04-28_32,32,Axwell & Ingrosso Featuring Trevor Guthrie,Dreamer,33,16,19,2018-04-28
2018-04-28_33,33,Joe Bermudez Featuring Louise Carver,Crazy Enough,34,26,9,2018-04-28
2018-04-28_34,34,CLiQ Featuring Alika,Wavey,41,34,2,2018-04-28
2018-04-28_35,35,Shallou Featuring RIAH,Lie,37,32,11,2018-04-28
2018-04-28_36,36,Tony Moran Featuring Kimberly Davis,You're Good For Me,40,28,9,2018-04-28
2018-04-28_37,37,Alison Wonderland,Church,35,35,2,2018-04-28
2018-04-28_38,38,Tritonal Featuring Riley Clemmons,Out My Mind,0,38,1,2018-04-28
2018-04-28_39,39,The Knocks Featuring Foster The People,Ride Or Die,32,32,5,2018-04-28
2018-04-28_40,40,R3HAB & Mike Williams,Lullaby,38,27,12,2018-04-28
2018-04-28_41,41,Whethan & Dua Lipa,High,39,12,10,2018-04-28
2018-04-28_42,42,Louis The Child Featuring Caroline Ailin,Last To Leave,47,35,14,2018-04-28
2018-04-28_43,43,The Perry Twins Featuring Harper Starling,Euphoria,0,43,1,2018-04-28
2018-04-28_44,44,ODESZA,A Moment Apart,0,32,10,2018-04-28
2018-04-28_45,45,ODESZA Featuring Sasha Sloan,Falls,50,29,16,2018-04-28
2018-04-28_46,46,Whethan Featuring Broods,Be Like You,0,39,3,2018-04-28
2018-04-28_47,47,Trap City,Yodeling Walmart Kid EDM,0,47,1,2018-04-28
2018-04-28_48,48,Luciana & Nytrix,Trouble,0,48,1,2018-04-28
2018-04-28_49,49,Petit Biscuit Featuring Lido,Problems,0,49,1,2018-04-28
2018-04-28_50,50,Galantis & Throttle,Tell Me You Love Me,46,38,15,2018-04-28
2018-05-05_1,1,"Zedd, Maren Morris & Grey",The Middle,0,1,14,2018-05-05
2018-05-05_2,2,Avicii,Wake Me Up!,0,1,54,2018-05-05
2018-05-05_3,3,Calvin Harris & Dua Lipa,One Kiss,3,2,4,2018-05-05
2018-05-05_4,4,Avicii,Levels,0,4,1,2018-05-05
2018-05-05_5,5,The Chainsmokers & Coldplay,Something Just Like This,2,1,62,2018-05-05
