,ranking,artist,title,last_week_rank,peak_position,weeks_on_chart,chart_date
2016-06-25_18,18,Ariana Grande,Into You,17,17,3,2016-06-25
2016-06-25_19,19,Meghan Trainor,Me Too,0,19,2,2016-06-25
2016-06-25_20,20,Meghan Trainor,No,16,4,11,2016-06-25
2016-06-25_21,21,Adele,Send My Love (To Your New Lover),13,7,3,2016-06-25
2016-06-25_22,22,Enrique Iglesias Featuring Wisin,Duele El Corazon,20,13,6,2016-06-25
2016-06-25_23,23,Selena Gomez,Kill Em With Kindness,0,23,1,2016-06-25
2016-06-25_24,24,Justin Bieber,Company,0,24,1,2016-06-25
2016-06-25_25,25,Lukas Graham,7 Years,0,16,10,2016-06-25
2016-07-02_1,1,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,0,1,16,2016-07-02
2016-07-02_2,2,Justin Bieber,Sorry,3,1,34,2016-07-02
2016-07-02_3,3,J Balvin,Bobo,8,3,5,2016-07-02
2016-07-02_4,4,Mike Posner,I Took A Pill In Ibiza,2,2,13,2016-07-02
2016-07-02_5,5,Rihanna Featuring Drake,Work,4,2,16,2016-07-02
2016-07-02_6,6,Sia Featuring Sean Paul,Cheap Thrills,5,4,11,2016-07-02
2016-07-02_7,7,Alan Walker,Faded,7,3,15,2016-07-02
2016-07-02_8,8,Nicky Jam,Hasta El Amanecer,6,5,22,2016-07-02
2016-07-02_9,9,Justin Bieber,Company,24,9,2,2016-07-02
2016-07-02_10,10,Joey Montana Featuring Akon & Mohombi,Picky,9,9,13,2016-07-02
2016-07-02_11,11,Maluma Featuring Yandel,El Perdedor,14,11,7,2016-07-02
2016-07-02_12,12,twenty one pilots,Stressed Out,10,4,17,2016-07-02
2016-07-02_13,13,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,11,8,8,2016-07-02
2016-07-02_14,14,Justin Bieber,Love Yourself,12,4,26,2016-07-02
2016-07-02_15,15,Wiz Khalifa Featuring Charlie Puth,See You Again,17,1,62,2016-07-02
2016-07-02_16,16,Selena Gomez,Kill Em With Kindness,23,16,2,2016-07-02
2016-07-02_17,17,Coldplay,Hymn For The Weekend,13,7,20,2016-07-02
2016-07-02_18,18,Mark Ronson Featuring Bruno Mars,Uptown Funk!,16,1,78,2016-07-02
2016-07-02_19,19,Ariana Grande,Into You,18,17,4,2016-07-02
2016-07-02_20,20,Enrique Iglesias Featuring Wisin,Duele El Corazon,22,13,7,2016-07-02
2016-07-02_21,21,Fifth Harmony Featuring Kid Ink,Worth It,15,4,52,2016-07-02
2016-07-02_22,22,Lukas Graham,7 Years,25,16,11,2016-07-02
2016-07-02_23,23,Meghan Trainor,No,20,4,12,2016-07-02
2016-07-02_24,24,Meghan Trainor,Me Too,19,19,3,2016-07-02
2016-07-02_25,25,Zara Larsson,Lush Life,0,24,2,2016-07-02
2016-07-09_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,1,2016-07-09
2016-07-09_2,2,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,1,1,17,2016-07-09
2016-07-09_3,3,Justin Bieber,Sorry,2,1,35,2016-07-09
2016-07-09_4,4,J Balvin,Bobo,3,3,6,2016-07-09
2016-07-09_5,5,Mike Posner,I Took A Pill In Ibiza,4,2,14,2016-07-09
2016-07-09_6,6,Alan Walker,Faded,7,3,16,2016-07-09
2016-07-09_7,7,Sia Featuring Sean Paul,Cheap Thrills,6,4,12,2016-07-09
2016-07-09_8,8,Rihanna Featuring Drake,Work,5,2,17,2016-07-09
2016-07-09_9,9,Nicky Jam,Hasta El Amanecer,8,5,23,2016-07-09
2016-07-09_10,10,Joey Montana Featuring Akon & Mohombi,Picky,10,9,14,2016-07-09
2016-07-09_11,11,Maluma Featuring Yandel,El Perdedor,11,11,8,2016-07-09
2016-07-09_12,12,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,13,8,9,2016-07-09
2016-07-09_13,13,Justin Bieber,Company,9,9,3,2016-07-09
2016-07-09_14,14,twenty one pilots,Stressed Out,12,4,18,2016-07-09
2016-07-09_15,15,Selena Gomez,Kill Em With Kindness,16,15,3,2016-07-09
2016-07-09_16,16,Wiz Khalifa Featuring Charlie Puth,See You Again,15,1,63,2016-07-09
2016-07-09_17,17,Fifth Harmony Featuring Kid Ink,Worth It,21,4,53,2016-07-09
2016-07-09_18,18,Justin Bieber,Love Yourself,14,4,27,2016-07-09
2016-07-09_19,19,Enrique Iglesias Featuring Wisin,Duele El Corazon,20,13,8,2016-07-09
2016-07-09_20,20,Major Lazer & DJ Snake Featuring MO,Lean On,0,1,58,2016-07-09
2016-07-09_21,21,Adele,Send My Love (To Your New Lover),0,7,4,2016-07-09
2016-07-09_22,22,Mark Ronson Featuring Bruno Mars,Uptown Funk!,18,1,79,2016-07-09
2016-07-09_23,23,Lukas Graham,7 Years,22,16,12,2016-07-09
2016-07-09_24,24,Beyonce,Sorry,0,24,1,2016-07-09
2016-07-09_25,25,Ariana Grande,Into You,19,17,5,2016-07-09
2016-07-16_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,2,2016-07-16
2016-07-16_2,2,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2,1,18,2016-07-16
2016-07-16_3,3,Justin Bieber,Sorry,3,1,36,2016-07-16
2016-07-16_4,4,Rihanna Featuring Drake,Work,8,2,18,2016-07-16
2016-07-16_5,5,Mike Posner,I Took A Pill In Ibiza,5,2,15,2016-07-16
2016-07-16_6,6,Sia Featuring Sean Paul,Cheap Thrills,7,4,13,2016-07-16
2016-07-16_7,7,Alan Walker,Faded,6,3,17,2016-07-16
2016-07-16_8,8,J Balvin,Bobo,4,3,7,2016-07-16
2016-07-16_9,9,Joey Montana Featuring Akon & Mohombi,Picky,10,9,15,2016-07-16
2016-07-16_10,10,Selena Gomez,Kill Em With Kindness,15,10,4,2016-07-16
2016-07-16_11,11,Nicky Jam,Hasta El Amanecer,9,5,24,2016-07-16
2016-07-16_12,12,Justin Bieber,Company,13,9,4,2016-07-16
2016-07-16_13,13,Wiz Khalifa Featuring Charlie Puth,See You Again,16,1,64,2016-07-16
2016-07-16_14,14,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,12,8,10,2016-07-16
2016-07-16_15,15,Maluma Featuring Yandel,El Perdedor,11,11,9,2016-07-16
2016-07-16_16,16,Enrique Iglesias Featuring Wisin,Duele El Corazon,19,13,9,2016-07-16
2016-07-16_17,17,twenty one pilots,Stressed Out,14,4,19,2016-07-16
2016-07-16_18,18,Justin Bieber,Love Yourself,18,4,28,2016-07-16
2016-07-16_19,19,Beyonce,Sorry,24,19,2,2016-07-16
2016-07-16_20,20,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex),0,20,1,2016-07-16
2016-07-16_21,21,Mark Ronson Featuring Bruno Mars,Uptown Funk!,22,1,80,2016-07-16
2016-07-16_22,22,Fifth Harmony Featuring Kid Ink,Worth It,17,4,54,2016-07-16
2016-07-16_23,23,Major Lazer & DJ Snake Featuring MO,Lean On,20,1,59,2016-07-16
2016-07-16_24,24,Jennifer Lopez,Ain't Your Mama,0,6,4,2016-07-16
2016-07-16_25,25,Ariana Grande,Into You,25,17,6,2016-07-16
2016-07-23_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,3,2016-07-23
2016-07-23_2,2,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2,1,19,2016-07-23
2016-07-23_3,3,Justin Bieber,Sorry,3,1,37,2016-07-23
2016-07-23_4,4,Fergie,M.I.L.F. $,0,4,1,2016-07-23
2016-07-23_5,5,Rihanna Featuring Drake,Work,4,2,19,2016-07-23
2016-07-23_6,6,Mike Posner,I Took A Pill In Ibiza,5,2,16,2016-07-23
2016-07-23_7,7,Sia Featuring Sean Paul,Cheap Thrills,6,4,14,2016-07-23
2016-07-23_8,8,Joey Montana Featuring Akon & Mohombi,Picky,9,8,16,2016-07-23
2016-07-23_9,9,J Balvin,Bobo,8,3,8,2016-07-23
2016-07-23_10,10,Alan Walker,Faded,7,3,18,2016-07-23
2016-07-23_11,11,Nicky Jam,Hasta El Amanecer,11,5,25,2016-07-23
2016-07-23_12,12,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,14,8,11,2016-07-23
2016-07-23_13,13,Jennifer Lopez,Ain't Your Mama,24,6,5,2016-07-23
2016-07-23_14,14,Enrique Iglesias Featuring Wisin,Duele El Corazon,16,13,10,2016-07-23
2016-07-23_15,15,Justin Bieber,Company,12,9,5,2016-07-23
2016-07-23_16,16,Maluma Featuring Yandel,El Perdedor,15,11,10,2016-07-23
2016-07-23_17,17,Wiz Khalifa Featuring Charlie Puth,See You Again,13,1,65,2016-07-23
2016-07-23_18,18,Selena Gomez,Kill Em With Kindness,10,10,5,2016-07-23
2016-07-23_19,19,Fifth Harmony Featuring Kid Ink,Worth It,22,4,55,2016-07-23
2016-07-23_20,20,Mark Ronson Featuring Bruno Mars,Uptown Funk!,21,1,81,2016-07-23
2016-07-23_21,21,Justin Bieber,Love Yourself,18,4,29,2016-07-23
2016-07-23_22,22,Major Lazer & DJ Snake Featuring MO,Lean On,23,1,60,2016-07-23
2016-07-23_23,23,twenty one pilots,Stressed Out,17,4,20,2016-07-23
2016-07-23_24,24,Justin Timberlake,Can't Stop The Feeling!,0,24,1,2016-07-23
2016-07-23_25,25,Drake Featuring WizKid & Kyla,One Dance,0,25,1,2016-07-23
2016-07-30_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,4,2016-07-30
2016-07-30_2,2,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2,1,20,2016-07-30
2016-07-30_3,3,Justin Bieber,Sorry,3,1,38,2016-07-30
2016-07-30_4,4,Rihanna Featuring Drake,Work,5,2,20,2016-07-30
2016-07-30_5,5,J Balvin,Bobo,9,3,9,2016-07-30
2016-07-30_6,6,Mike Posner,I Took A Pill In Ibiza,6,2,17,2016-07-30
2016-07-30_7,7,Alan Walker,Faded,10,3,19,2016-07-30
2016-07-30_8,8,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,12,8,12,2016-07-30
2016-07-30_9,9,Sia Featuring Sean Paul,Cheap Thrills,7,4,15,2016-07-30
2016-07-30_10,10,Nicky Jam,Hasta El Amanecer,11,5,26,2016-07-30
2016-07-30_11,11,Joey Montana Featuring Akon & Mohombi,Picky,8,8,17,2016-07-30
2016-07-30_12,12,Maluma Featuring Yandel,El Perdedor,16,11,11,2016-07-30
2016-07-30_13,13,Enrique Iglesias Featuring Wisin,Duele El Corazon,14,13,11,2016-07-30
2016-07-30_14,14,Carlos Vives & Shakira,La Bicicleta,0,14,1,2016-07-30
2016-07-30_15,15,Jennifer Lopez,Ain't Your Mama,13,6,6,2016-07-30
2016-07-30_16,16,The Chainsmokers Featuring Daya,Don't Let Me Down,0,16,1,2016-07-30
2016-07-30_17,17,Wiz Khalifa Featuring Charlie Puth,See You Again,17,1,66,2016-07-30
2016-07-30_18,18,Major Lazer & DJ Snake Featuring MO,Lean On,22,1,61,2016-07-30
2016-07-30_19,19,Justin Bieber,Company,15,9,6,2016-07-30
2016-07-30_20,20,Calvin Harris & Disciples,How Deep Is Your Love,0,6,25,2016-07-30
2016-07-30_21,21,Selena Gomez,Kill Em With Kindness,18,10,6,2016-07-30
2016-07-30_22,22,twenty one pilots,Stressed Out,23,4,21,2016-07-30
2016-07-30_23,23,Justin Timberlake,Can't Stop The Feeling!,24,23,2,2016-07-30
2016-07-30_24,24,Fifth Harmony Featuring Kid Ink,Worth It,19,4,56,2016-07-30
2016-07-30_25,25,David Guetta Featuring Zara Larsson,This One's For You,0,25,1,2016-07-30
2016-08-06_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,5,2016-08-06
2016-08-06_2,2,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2,1,21,2016-08-06
2016-08-06_3,3,J Balvin,Bobo,5,3,10,2016-08-06
2016-08-06_4,4,Justin Bieber,Sorry,3,1,39,2016-08-06
2016-08-06_5,5,Rihanna Featuring Drake,Work,4,2,21,2016-08-06
2016-08-06_6,6,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,8,6,13,2016-08-06
2016-08-06_7,7,Alan Walker,Faded,7,3,20,2016-08-06
2016-08-06_8,8,Sia Featuring Sean Paul,Cheap Thrills,9,4,16,2016-08-06
2016-08-06_9,9,Enrique Iglesias Featuring Wisin,Duele El Corazon,13,9,12,2016-08-06
2016-08-06_10,10,Mike Posner,I Took A Pill In Ibiza,6,2,18,2016-08-06
2016-08-06_11,11,Calvin Harris & Disciples,How Deep Is Your Love,20,6,26,2016-08-06
2016-08-06_12,12,Nicky Jam,Hasta El Amanecer,10,5,27,2016-08-06
2016-08-06_13,13,Joey Montana Featuring Akon & Mohombi,Picky,11,8,18,2016-08-06
2016-08-06_14,14,Maluma Featuring Yandel,El Perdedor,12,11,12,2016-08-06
2016-08-06_15,15,The Chainsmokers Featuring Daya,Don't Let Me Down,16,15,2,2016-08-06
2016-08-06_16,16,Selena Gomez,Kill Em With Kindness,21,10,7,2016-08-06
2016-08-06_17,17,Major Lazer & DJ Snake Featuring MO,Lean On,18,1,62,2016-08-06
2016-08-06_18,18,Wiz Khalifa Featuring Charlie Puth,See You Again,17,1,67,2016-08-06
2016-08-06_19,19,Carlos Vives & Shakira,La Bicicleta,14,14,2,2016-08-06
2016-08-06_20,20,Katy Perry,Rise,0,20,1,2016-08-06
2016-08-06_21,21,Drake Featuring WizKid & Kyla,One Dance,0,21,2,2016-08-06
2016-08-06_22,22,Jennifer Lopez,Ain't Your Mama,15,6,7,2016-08-06
2016-08-06_23,23,Justin Timberlake,Can't Stop The Feeling!,23,23,3,2016-08-06
2016-08-06_24,24,twenty one pilots,Stressed Out,22,4,22,2016-08-06
2016-08-06_25,25,Fifth Harmony Featuring Kid Ink,Worth It,24,4,57,2016-08-06
2016-08-13_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,6,2016-08-13
2016-08-13_2,2,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2,1,22,2016-08-13
2016-08-13_3,3,Justin Bieber,Sorry,4,1,40,2016-08-13
2016-08-13_4,4,Major Lazer Featuring Justin Bieber & MO,Cold Water,0,4,1,2016-08-13
2016-08-13_5,5,Enrique Iglesias Featuring Wisin,Duele El Corazon,9,5,13,2016-08-13
2016-08-13_6,6,Sia Featuring Sean Paul,Cheap Thrills,8,4,17,2016-08-13
2016-08-13_7,7,Rihanna Featuring Drake,Work,5,2,22,2016-08-13
2016-08-13_8,8,The Chainsmokers Featuring Daya,Don't Let Me Down,15,8,3,2016-08-13
2016-08-13_9,9,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,6,6,14,2016-08-13
2016-08-13_10,10,Mike Posner,I Took A Pill In Ibiza,10,2,19,2016-08-13
2016-08-13_11,11,Alan Walker,Faded,7,3,21,2016-08-13
2016-08-13_12,12,Carlos Vives & Shakira,La Bicicleta,19,12,3,2016-08-13
2016-08-13_13,13,Joey Montana Featuring Akon & Mohombi,Picky,13,8,19,2016-08-13
2016-08-13_14,14,Wiz Khalifa Featuring Charlie Puth,See You Again,18,1,68,2016-08-13
2016-08-13_15,15,J Balvin,Bobo,3,3,11,2016-08-13
2016-08-13_16,16,Nicky Jam,Hasta El Amanecer,12,5,28,2016-08-13
2016-08-13_17,17,Shawn Mendes,Treat You Better,0,17,1,2016-08-13
2016-08-13_18,18,Maluma Featuring Yandel,El Perdedor,14,11,13,2016-08-13
2016-08-13_19,19,Calvin Harris & Disciples,How Deep Is Your Love,11,6,27,2016-08-13
2016-08-13_20,20,Selena Gomez,Kill Em With Kindness,16,10,8,2016-08-13
2016-08-13_21,21,Drake Featuring WizKid & Kyla,One Dance,21,21,3,2016-08-13
2016-08-13_22,22,Jennifer Lopez,Ain't Your Mama,22,6,8,2016-08-13
2016-08-13_23,23,twenty one pilots,Stressed Out,24,4,23,2016-08-13
2016-08-13_24,24,Justin Timberlake,Can't Stop The Feeling!,23,23,4,2016-08-13
2016-08-13_25,25,Fergie,M.I.L.F. $,0,4,2,2016-08-13
2016-08-20_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,7,2016-08-20
2016-08-20_2,2,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2,1,23,2016-08-20
2016-08-20_3,3,Major Lazer Featuring Justin Bieber & MO,Cold Water,4,3,2,2016-08-20
2016-08-20_4,4,Justin Bieber,Sorry,3,1,41,2016-08-20
2016-08-20_5,5,The Chainsmokers Featuring Daya,Don't Let Me Down,8,5,4,2016-08-20
2016-08-20_6,6,Carlos Vives & Shakira,La Bicicleta,12,6,4,2016-08-20
2016-08-20_7,7,Enrique Iglesias Featuring Wisin,Duele El Corazon,5,5,14,2016-08-20
2016-08-20_8,8,Sia Featuring Sean Paul,Cheap Thrills,6,4,18,2016-08-20
2016-08-20_9,9,Shawn Mendes,Treat You Better,17,9,2,2016-08-20
2016-08-20_10,10,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,9,6,15,2016-08-20
2016-08-20_11,11,Mike Posner,I Took A Pill In Ibiza,10,2,20,2016-08-20
2016-08-20_12,12,The Chainsmokers Featuring Halsey,Closer,0,12,1,2016-08-20
2016-08-20_13,13,Daddy Yankee,Shaky Shaky,0,13,1,2016-08-20
2016-08-20_14,14,Rihanna Featuring Drake,Work,7,2,23,2016-08-20
2016-08-20_15,15,Alan Walker,Faded,11,3,22,2016-08-20
2016-08-20_16,16,Wiz Khalifa Featuring Charlie Puth,See You Again,14,1,69,2016-08-20
2016-08-20_17,17,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,0,17,1,2016-08-20
2016-08-20_18,18,Joey Montana Featuring Akon & Mohombi,Picky,13,8,20,2016-08-20
2016-08-20_19,19,Nicky Jam,Hasta El Amanecer,16,5,29,2016-08-20
2016-08-20_20,20,J Balvin,Bobo,15,3,12,2016-08-20
2016-08-20_21,21,Maluma Featuring Yandel,El Perdedor,18,11,14,2016-08-20
2016-08-20_22,22,Jennifer Lopez,Ain't Your Mama,22,6,9,2016-08-20
2016-08-20_23,23,twenty one pilots,Heathens,0,23,1,2016-08-20
2016-08-20_24,24,Fifth Harmony Featuring Kid Ink,Worth It,0,4,58,2016-08-20
2016-08-20_25,25,Calvin Harris & Disciples,How Deep Is Your Love,19,6,28,2016-08-20
2016-08-27_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,8,2016-08-27
2016-08-27_2,2,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2,1,24,2016-08-27
2016-08-27_3,3,Major Lazer Featuring Justin Bieber & MO,Cold Water,3,3,3,2016-08-27
2016-08-27_4,4,Justin Bieber,Sorry,4,1,42,2016-08-27
2016-08-27_5,5,The Chainsmokers Featuring Halsey,Closer,12,5,2,2016-08-27
2016-08-27_6,6,Carlos Vives & Shakira,La Bicicleta,6,6,5,2016-08-27
2016-08-27_7,7,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,17,7,2,2016-08-27
2016-08-27_8,8,twenty one pilots,Heathens,23,8,2,2016-08-27
2016-08-27_9,9,Skrillex & Rick Ross,Purple Lamborghini,0,9,1,2016-08-27
2016-08-27_10,10,Shawn Mendes,Treat You Better,9,9,3,2016-08-27
2016-08-27_11,11,The Chainsmokers Featuring Daya,Don't Let Me Down,5,5,5,2016-08-27
2016-08-27_12,12,Daddy Yankee,Shaky Shaky,13,12,2,2016-08-27
2016-08-27_13,13,Sia Featuring Sean Paul,Cheap Thrills,8,4,19,2016-08-27
2016-08-27_14,14,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,10,6,16,2016-08-27
2016-08-27_15,15,Rihanna Featuring Drake,Work,14,2,24,2016-08-27
2016-08-27_16,16,Enrique Iglesias Featuring Wisin,Duele El Corazon,7,5,15,2016-08-27
2016-08-27_17,17,Mike Posner,I Took A Pill In Ibiza,11,2,21,2016-08-27
2016-08-27_18,18,Wiz Khalifa Featuring Charlie Puth,See You Again,16,1,70,2016-08-27
2016-08-27_19,19,Katy Perry,Rise,0,19,2,2016-08-27
2016-08-27_20,20,Selena Gomez,Kill Em With Kindness,0,10,9,2016-08-27
2016-08-27_21,21,Joey Montana Featuring Akon & Mohombi,Picky,18,8,21,2016-08-27
2016-08-27_22,22,Maluma Featuring Yandel,El Perdedor,21,11,15,2016-08-27
2016-08-27_23,23,Nicky Jam,Hasta El Amanecer,19,5,30,2016-08-27
2016-08-27_24,24,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex),0,20,2,2016-08-27
2016-08-27_25,25,Justin Bieber,Love Yourself,0,4,30,2016-08-27
2016-09-03_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,9,2016-09-03
2016-09-03_2,2,Major Lazer Featuring Justin Bieber & MO,Cold Water,3,2,4,2016-09-03
2016-09-03_3,3,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2,1,25,2016-09-03
2016-09-03_4,4,The Chainsmokers Featuring Halsey,Closer,5,4,3,2016-09-03
2016-09-03_5,5,twenty one pilots,Heathens,8,5,3,2016-09-03
2016-09-03_6,6,Justin Bieber,Sorry,4,1,43,2016-09-03
2016-09-03_7,7,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,7,7,3,2016-09-03
2016-09-03_8,8,The Chainsmokers Featuring Daya,Don't Let Me Down,11,5,6,2016-09-03
2016-09-03_9,9,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,14,6,17,2016-09-03
2016-09-03_10,10,Carlos Vives & Shakira,La Bicicleta,6,6,6,2016-09-03
2016-09-03_11,11,Daddy Yankee,Shaky Shaky,12,11,3,2016-09-03
2016-09-03_12,12,Sia Featuring Sean Paul,Cheap Thrills,13,4,20,2016-09-03
2016-09-03_13,13,Enrique Iglesias Featuring Wisin,Duele El Corazon,16,5,16,2016-09-03
2016-09-03_14,14,Rihanna Featuring Drake,Work,15,2,25,2016-09-03
2016-09-03_15,15,Shawn Mendes,Treat You Better,10,9,4,2016-09-03
2016-09-03_16,16,Wiz Khalifa Featuring Charlie Puth,See You Again,18,1,71,2016-09-03
2016-09-03_17,17,Skrillex & Rick Ross,Purple Lamborghini,9,9,2,2016-09-03
2016-09-03_18,18,Mike Posner,I Took A Pill In Ibiza,17,2,22,2016-09-03
2016-09-03_19,19,Alan Walker,Faded,0,3,23,2016-09-03
2016-09-03_20,20,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,0,20,1,2016-09-03
2016-09-03_21,21,Joey Montana Featuring Akon & Mohombi,Picky,21,8,22,2016-09-03
2016-09-03_22,22,Maluma Featuring Yandel,El Perdedor,22,11,16,2016-09-03
2016-09-03_23,23,Justin Bieber,Love Yourself,25,4,31,2016-09-03
2016-09-03_24,24,twenty one pilots,Stressed Out,0,4,24,2016-09-03
2016-09-03_25,25,Major Lazer & DJ Snake Featuring MO,Lean On,0,1,63,2016-09-03
2016-09-10_1,1,Calvin Harris Featuring Rihanna,This Is What You Came For,0,1,10,2016-09-10
2016-09-10_2,2,The Chainsmokers Featuring Halsey,Closer,4,2,4,2016-09-10
2016-09-10_3,3,Major Lazer Featuring Justin Bieber & MO,Cold Water,2,2,5,2016-09-10
2016-09-10_4,4,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,3,1,26,2016-09-10
2016-09-10_5,5,twenty one pilots,Heathens,5,5,4,2016-09-10
2016-09-10_6,6,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,7,6,4,2016-09-10
2016-09-10_7,7,Justin Bieber,Sorry,6,1,44,2016-09-10
2016-09-10_8,8,Daddy Yankee,Shaky Shaky,11,8,4,2016-09-10
2016-09-10_9,9,Carlos Vives & Shakira,La Bicicleta,10,6,7,2016-09-10
2016-09-10_10,10,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,9,6,18,2016-09-10
2016-09-10_11,11,The Chainsmokers Featuring Daya,Don't Let Me Down,8,5,7,2016-09-10
2016-09-10_12,12,Enrique Iglesias Featuring Wisin,Duele El Corazon,13,5,17,2016-09-10
2016-09-10_13,13,Sia Featuring Sean Paul,Cheap Thrills,12,4,21,2016-09-10
2016-09-10_14,14,Shawn Mendes,Treat You Better,15,9,5,2016-09-10
2016-09-10_15,15,Rihanna Featuring Drake,Work,14,2,26,2016-09-10
2016-09-10_16,16,Wiz Khalifa Featuring Charlie Puth,See You Again,16,1,72,2016-09-10
2016-09-10_17,17,DJ Snake Featuring Justin Bieber,Let Me Love You,0,17,1,2016-09-10
2016-09-10_18,18,Alan Walker,Faded,19,3,24,2016-09-10
2016-09-10_19,19,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,20,19,2,2016-09-10
2016-09-10_20,20,Mike Posner,I Took A Pill In Ibiza,18,2,23,2016-09-10
2016-09-10_21,21,Skrillex & Rick Ross,Purple Lamborghini,17,9,3,2016-09-10
2016-09-10_22,22,Maluma Featuring Yandel,El Perdedor,22,11,17,2016-09-10
2016-09-10_23,23,Martin Garrix & Bebe Rexha,In The Name Of Love,0,23,1,2016-09-10
2016-09-10_24,24,Joey Montana Featuring Akon & Mohombi,Picky,21,8,23,2016-09-10
2016-09-10_25,25,Justin Bieber,Love Yourself,23,4,32,2016-09-10
2016-09-17_1,1,The Chainsmokers Featuring Halsey,Closer,2,1,5,2016-09-17
2016-09-17_2,2,Calvin Harris Featuring Rihanna,This Is What You Came For,1,1,11,2016-09-17
2016-09-17_3,3,Major Lazer Featuring Justin Bieber & MO,Cold Water,3,2,6,2016-09-17
2016-09-17_4,4,Ariana Grande Featuring Nicki Minaj,Side To Side,0,4,1,2016-09-17
2016-09-17_5,5,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,6,5,5,2016-09-17
2016-09-17_6,6,twenty one pilots,Heathens,5,5,5,2016-09-17
2016-09-17_7,7,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,4,1,27,2016-09-17
2016-09-17_8,8,Daddy Yankee,Shaky Shaky,8,8,5,2016-09-17
2016-09-17_9,9,Carlos Vives & Shakira,La Bicicleta,9,6,8,2016-09-17
2016-09-17_10,10,Justin Bieber,Sorry,7,1,45,2016-09-17
2016-09-17_11,11,The Chainsmokers Featuring Daya,Don't Let Me Down,11,5,8,2016-09-17
2016-09-17_12,12,Chino & Nacho Featuring Daddy Yankee,Andas En Mi Cabeza,10,6,19,2016-09-17
2016-09-17_13,13,Shawn Mendes,Treat You Better,14,9,6,2016-09-17
2016-09-17_14,14,Rihanna Featuring Drake,Work,15,2,27,2016-09-17
2016-09-17_15,15,DJ Snake Featuring Justin Bieber,Let Me Love You,17,15,2,2016-09-17
2016-09-17_16,16,Enrique Iglesias Featuring Wisin,Duele El Corazon,12,5,18,2016-09-17
2016-09-17_17,17,Sia Featuring Sean Paul,Cheap Thrills,13,4,22,2016-09-17
2016-09-17_18,18,Wiz Khalifa Featuring Charlie Puth,See You Again,16,1,73,2016-09-17
2016-09-17_19,19,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,19,19,3,2016-09-17
2016-09-17_20,20,Mike Posner,I Took A Pill In Ibiza,20,2,24,2016-09-17
2016-09-17_21,21,Alan Walker,Faded,18,3,25,2016-09-17
2016-09-17_22,22,Saad Lamjarred,Ghaltana,0,22,1,2016-09-17
2016-09-17_23,23,Skrillex & Rick Ross,Purple Lamborghini,21,9,4,2016-09-17
2016-09-17_24,24,Justin Bieber,Love Yourself,25,4,33,2016-09-17
2016-09-17_25,25,Joey Montana Featuring Akon & Mohombi,Picky,24,8,24,2016-09-17
